destination,year,month,month_name,avg_temp_c,total_rainfall_mm,rainy_days,avg_humidity_pct,sunshine_hours,weather_suitability_score,season,is_peak_national,is_best_period_for_dest,holiday_count,holiday_factor,tourism_event_score,event_attractiveness,ref_crowd_ratio,ref_crowd_level,travel_suitability_score,suitability_label,dest_type,climate_zone,elevation_m,avg_stay_days,accessibility_score,weather_component,season_component,event_component,holiday_component,access_component,weather_verdict,rain_risk,comfort_index,festival_name,best_activities,packing_advice,things_to_note,sea_condition,recommendation_summary
Adams Peak,2020,5,May,14.1,500.8,25,88.5,2.9,0.1811,southwest_monsoon,0,0,1,0.3333,0,0.0,0.045,LOW,0.2248,AVOID,nature,highland,2243,7,0.5,0.0815,0.06,0.0,0.0333,0.05,Poor,Very High,45.5,,Sunrise pilgrimage|Night hike|Waterfalls nearby|Tea country views,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives|High humidity may feel uncomfortable midday",Not applicable,May is not ideal for Adams Peak. Consider visiting during a more favourable period.
Adams Peak,2020,6,June,13.3,584.4,28,91.1,2.5,0.1726,southwest_monsoon,0,0,0,0.0,0,0.0,0.0325,LOW,0.1877,AVOID,nature,highland,2243,7,0.5,0.0777,0.06,0.0,0.0,0.05,Poor,Very High,41.0,,Sunrise pilgrimage|Night hike|Waterfalls nearby|Tea country views,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives|High humidity may feel uncomfortable midday",Not applicable,June is not ideal for Adams Peak. Consider visiting during a more favourable period.
Adams Peak,2020,7,July,13.1,551.6,28,87.8,2.8,0.1789,southwest_monsoon,0,0,0,0.0,0,0.0,0.0745,LOW,0.1905,AVOID,nature,highland,2243,7,0.5,0.0805,0.06,0.0,0.0,0.05,Poor,Very High,43.1,,Sunrise pilgrimage|Night hike|Waterfalls nearby|Tea country views,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives|High humidity may feel uncomfortable midday",Not applicable,July is not ideal for Adams Peak. Consider visiting during a more favourable period.
Adams Peak,2020,8,August,12.4,553.1,20,93.7,2.8,0.1789,southwest_monsoon,0,0,0,0.0,0,0.0,0.082,LOW,0.1905,AVOID,nature,highland,2243,7,0.5,0.0805,0.06,0.0,0.0,0.05,Poor,Very High,36.2,,Sunrise pilgrimage|Night hike|Waterfalls nearby|Tea country views,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives|High humidity may feel uncomfortable midday",Not applicable,August is not ideal for Adams Peak. Consider visiting during a more favourable period.
Adams Peak,2020,9,September,12.8,452.5,17,89.5,3.1,0.1853,southwest_monsoon,0,0,0,0.0,0,0.0,0.0457,LOW,0.1934,AVOID,nature,highland,2243,7,0.5,0.0834,0.06,0.0,0.0,0.05,Poor,Very High,40.8,,Sunrise pilgrimage|Night hike|Waterfalls nearby|Tea country views,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives|High humidity may feel uncomfortable midday",Not applicable,September is not ideal for Adams Peak. Consider visiting during a more favourable period.
Adams Peak,2020,10,October,12.8,597.0,25,91.4,3.2,0.1874,northeast_monsoon,0,0,0,0.0,0,0.0,0.0515,LOW,0.1943,AVOID,nature,highland,2243,7,0.5,0.0843,0.06,0.0,0.0,0.05,Poor,Very High,39.3,,Sunrise pilgrimage|Night hike|Waterfalls nearby|Tea country views,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives|High humidity may feel uncomfortable midday",Not applicable,October is not ideal for Adams Peak. Consider visiting during a more favourable period.
Adams Peak,2020,11,November,11.8,444.2,21,91.0,2.9,0.1862,northeast_monsoon,0,0,1,0.3333,0,0.0,0.0655,LOW,0.2271,AVOID,nature,highland,2243,7,0.5,0.0838,0.06,0.0,0.0333,0.05,Poor,Very High,36.6,,Sunrise pilgrimage|Night hike|Waterfalls nearby|Tea country views,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives|High humidity may feel uncomfortable midday",Not applicable,November is not ideal for Adams Peak. Consider visiting during a more favourable period.
Adams Peak,2020,12,December,10.4,314.8,20,87.7,4.1,0.3265,dry_season,1,1,2,0.6667,2,1.0,0.083,LOW,0.6136,GOOD,nature,highland,2243,7,0.5,0.1469,0.2,0.15,0.0667,0.05,Poor,Very High,35.0,Pilgrimage Season Opens,Sunrise pilgrimage|Night hike|Waterfalls nearby|Tea country views,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives|High humidity may feel uncomfortable midday|Pilgrimage Season Opens brings vibrant atmosphere but larger crowds",Not applicable,December is a good time to visit Adams Peak with generally pleasant conditions.
Adams Peak,2021,1,January,10.6,160.3,16,86.6,4.8,0.4786,dry_season,1,1,1,0.3333,2,1.0,0.0262,LOW,0.6487,GOOD,nature,highland,2243,7,0.5,0.2154,0.2,0.15,0.0333,0.05,Fair,Moderate,36.5,Pilgrimage Season,Sunrise pilgrimage|Night hike|Waterfalls nearby|Tea country views,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,High humidity may feel uncomfortable midday|Pilgrimage Season brings vibrant atmosphere but larger crowds,Not applicable,January is a good time to visit Adams Peak with generally pleasant conditions.
Adams Peak,2021,2,February,10.9,128.4,11,81.3,5.8,0.528,dry_season,1,1,1,0.3333,2,1.0,0.0262,LOW,0.6709,GOOD,nature,highland,2243,7,0.5,0.2376,0.2,0.15,0.0333,0.05,Fair,Moderate,41.7,Pilgrimage Season,Sunrise pilgrimage|Night hike|Waterfalls nearby|Tea country views,Warm layers for cool highland evenings,High humidity may feel uncomfortable midday|Pilgrimage Season brings vibrant atmosphere but larger crowds,Not applicable,February is a good time to visit Adams Peak with generally pleasant conditions.
Adams Peak,2021,3,March,12.2,142.9,15,74.8,5.0,0.4982,dry_season,1,1,0,0.0,2,1.0,0.0285,LOW,0.6242,GOOD,nature,highland,2243,7,0.5,0.2242,0.2,0.15,0.0,0.05,Fair,Moderate,50.8,Pilgrimage Season,Sunrise pilgrimage|Night hike|Waterfalls nearby|Tea country views,Warm layers for cool highland evenings,Pilgrimage Season brings vibrant atmosphere but larger crowds,Not applicable,March is a good time to visit Adams Peak with generally pleasant conditions.
Adams Peak,2021,4,April,14.2,287.0,19,80.5,4.5,0.3596,dry_season,1,1,3,1.0,2,1.0,0.035,LOW,0.6618,GOOD,nature,highland,2243,7,0.5,0.1618,0.2,0.15,0.1,0.05,Poor,High,52.2,Pilgrimage Season Ends,Sunrise pilgrimage|Night hike|Waterfalls nearby|Tea country views,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives|Pilgrimage Season Ends brings vibrant atmosphere but larger crowds",Not applicable,April is a good time to visit Adams Peak with generally pleasant conditions.
Adams Peak,2021,5,May,13.8,589.0,17,86.3,3.4,0.1916,southwest_monsoon,0,0,1,0.3333,0,0.0,0.014,LOW,0.2296,AVOID,nature,highland,2243,7,0.5,0.0862,0.06,0.0,0.0333,0.05,Poor,Very High,46.4,,Sunrise pilgrimage|Night hike|Waterfalls nearby|Tea country views,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives|High humidity may feel uncomfortable midday",Not applicable,May is not ideal for Adams Peak. Consider visiting during a more favourable period.
Adams Peak,2021,6,June,12.8,617.0,26,90.3,2.9,0.1811,southwest_monsoon,0,0,0,0.0,0,0.0,0.0132,LOW,0.1915,AVOID,nature,highland,2243,7,0.5,0.0815,0.06,0.0,0.0,0.05,Poor,Very High,40.2,,Sunrise pilgrimage|Night hike|Waterfalls nearby|Tea country views,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives|High humidity may feel uncomfortable midday",Not applicable,June is not ideal for Adams Peak. Consider visiting during a more favourable period.
Adams Peak,2021,7,July,12.5,503.9,26,91.7,2.9,0.1811,southwest_monsoon,0,0,0,0.0,0,0.0,0.0213,LOW,0.1915,AVOID,nature,highland,2243,7,0.5,0.0815,0.06,0.0,0.0,0.05,Poor,Very High,38.1,,Sunrise pilgrimage|Night hike|Waterfalls nearby|Tea country views,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives|High humidity may feel uncomfortable midday",Not applicable,July is not ideal for Adams Peak. Consider visiting during a more favourable period.
Adams Peak,2021,8,August,12.9,464.0,23,90.7,3.5,0.1937,southwest_monsoon,0,0,0,0.0,0,0.0,0.0253,LOW,0.1972,AVOID,nature,highland,2243,7,0.5,0.0872,0.06,0.0,0.0,0.05,Poor,Very High,40.1,,Sunrise pilgrimage|Night hike|Waterfalls nearby|Tea country views,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives|High humidity may feel uncomfortable midday",Not applicable,August is not ideal for Adams Peak. Consider visiting during a more favourable period.
Adams Peak,2021,9,September,13.5,364.9,19,90.4,2.8,0.2546,southwest_monsoon,0,0,0,0.0,0,0.0,0.0192,LOW,0.2246,AVOID,nature,highland,2243,7,0.5,0.1146,0.06,0.0,0.0,0.05,Poor,Very High,42.2,,Sunrise pilgrimage|Night hike|Waterfalls nearby|Tea country views,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives|High humidity may feel uncomfortable midday",Not applicable,September is not ideal for Adams Peak. Consider visiting during a more favourable period.
Adams Peak,2021,10,October,12.1,541.4,26,88.7,2.9,0.1811,northeast_monsoon,0,0,0,0.0,0,0.0,0.0215,LOW,0.1915,AVOID,nature,highland,2243,7,0.5,0.0815,0.06,0.0,0.0,0.05,Poor,Very High,39.3,,Sunrise pilgrimage|Night hike|Waterfalls nearby|Tea country views,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives|High humidity may feel uncomfortable midday",Not applicable,October is not ideal for Adams Peak. Consider visiting during a more favourable period.
Adams Peak,2021,11,November,11.8,543.4,21,89.4,3.7,0.1979,northeast_monsoon,0,0,1,0.3333,0,0.0,0.0232,LOW,0.2324,AVOID,nature,highland,2243,7,0.5,0.0891,0.06,0.0,0.0333,0.05,Poor,Very High,37.9,,Sunrise pilgrimage|Night hike|Waterfalls nearby|Tea country views,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives|High humidity may feel uncomfortable midday",Not applicable,November is not ideal for Adams Peak. Consider visiting during a more favourable period.
Adams Peak,2021,12,December,10.9,285.2,20,81.2,4.1,0.3528,dry_season,1,1,2,0.6667,2,1.0,0.029,LOW,0.6254,GOOD,nature,highland,2243,7,0.5,0.1588,0.2,0.15,0.0667,0.05,Poor,High,41.7,Pilgrimage Season Opens,Sunrise pilgrimage|Night hike|Waterfalls nearby|Tea country views,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives|High humidity may feel uncomfortable midday|Pilgrimage Season Opens brings vibrant atmosphere but larger crowds",Not applicable,December is a good time to visit Adams Peak with generally pleasant conditions.
Adams Peak,2022,1,January,10.8,149.7,17,84.4,4.9,0.4901,dry_season,1,1,1,0.3333,2,1.0,0.105,LOW,0.6539,GOOD,nature,highland,2243,7,0.5,0.2205,0.2,0.15,0.0333,0.05,Fair,Moderate,38.9,Pilgrimage Season,Sunrise pilgrimage|Night hike|Waterfalls nearby|Tea country views,Warm layers for cool highland evenings,High humidity may feel uncomfortable midday|Pilgrimage Season brings vibrant atmosphere but larger crowds,Not applicable,January is a good time to visit Adams Peak with generally pleasant conditions.
Adams Peak,2022,2,February,11.5,122.3,12,81.6,5.4,0.525,dry_season,1,1,1,0.3333,2,1.0,0.0985,LOW,0.6696,GOOD,nature,highland,2243,7,0.5,0.2362,0.2,0.15,0.0333,0.05,Fair,Moderate,43.2,Pilgrimage Season,Sunrise pilgrimage|Night hike|Waterfalls nearby|Tea country views,Warm layers for cool highland evenings,High humidity may feel uncomfortable midday|Pilgrimage Season brings vibrant atmosphere but larger crowds,Not applicable,February is a good time to visit Adams Peak with generally pleasant conditions.
Adams Peak,2022,3,March,13.3,146.9,11,77.6,5.3,0.501,dry_season,1,1,0,0.0,2,1.0,0.0943,LOW,0.6255,GOOD,nature,highland,2243,7,0.5,0.2254,0.2,0.15,0.0,0.05,Fair,Moderate,51.8,Pilgrimage Season,Sunrise pilgrimage|Night hike|Waterfalls nearby|Tea country views,Warm layers for cool highland evenings,Pilgrimage Season brings vibrant atmosphere but larger crowds,Not applicable,March is a good time to visit Adams Peak with generally pleasant conditions.
Adams Peak,2022,4,April,14.1,252.7,16,80.9,4.2,0.3838,dry_season,1,1,3,1.0,2,1.0,0.127,LOW,0.6727,GOOD,nature,highland,2243,7,0.5,0.1727,0.2,0.15,0.1,0.05,Poor,High,51.6,Pilgrimage Season Ends,Sunrise pilgrimage|Night hike|Waterfalls nearby|Tea country views,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives|Pilgrimage Season Ends brings vibrant atmosphere but larger crowds",Not applicable,April is a good time to visit Adams Peak with generally pleasant conditions.
Adams Peak,2022,5,May,14.4,389.2,21,86.4,3.8,0.254,southwest_monsoon,0,0,1,0.3333,0,0.0,0.0548,LOW,0.2576,AVOID,nature,highland,2243,7,0.5,0.1143,0.06,0.0,0.0333,0.05,Poor,Very High,48.1,,Sunrise pilgrimage|Night hike|Waterfalls nearby|Tea country views,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives|High humidity may feel uncomfortable midday",Not applicable,May is not ideal for Adams Peak. Consider visiting during a more favourable period.
Adams Peak,2022,6,June,13.6,659.9,23,87.9,2.9,0.1811,southwest_monsoon,0,0,0,0.0,0,0.0,0.0525,LOW,0.1915,AVOID,nature,highland,2243,7,0.5,0.0815,0.06,0.0,0.0,0.05,Poor,Very High,44.5,,Sunrise pilgrimage|Night hike|Waterfalls nearby|Tea country views,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives|High humidity may feel uncomfortable midday",Not applicable,June is not ideal for Adams Peak. Consider visiting during a more favourable period.
Adams Peak,2022,7,July,12.8,515.9,19,89.3,2.8,0.1789,southwest_monsoon,0,0,0,0.0,0,0.0,0.1008,LOW,0.1905,AVOID,nature,highland,2243,7,0.5,0.0805,0.06,0.0,0.0,0.05,Poor,Very High,41.0,,Sunrise pilgrimage|Night hike|Waterfalls nearby|Tea country views,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives|High humidity may feel uncomfortable midday",Not applicable,July is not ideal for Adams Peak. Consider visiting during a more favourable period.
Adams Peak,2022,8,August,13.4,488.2,23,87.6,2.9,0.1811,southwest_monsoon,0,0,0,0.0,0,0.0,0.1052,LOW,0.1915,AVOID,nature,highland,2243,7,0.5,0.0815,0.06,0.0,0.0,0.05,Poor,Very High,44.1,,Sunrise pilgrimage|Night hike|Waterfalls nearby|Tea country views,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives|High humidity may feel uncomfortable midday",Not applicable,August is not ideal for Adams Peak. Consider visiting during a more favourable period.
Adams Peak,2022,9,September,13.8,388.4,17,91.4,3.4,0.2463,southwest_monsoon,0,0,0,0.0,0,0.0,0.0678,LOW,0.2208,AVOID,nature,highland,2243,7,0.5,0.1108,0.06,0.0,0.0,0.05,Poor,Very High,42.3,,Sunrise pilgrimage|Night hike|Waterfalls nearby|Tea country views,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives|High humidity may feel uncomfortable midday",Not applicable,September is not ideal for Adams Peak. Consider visiting during a more favourable period.
Adams Peak,2022,10,October,12.9,537.9,22,88.8,3.2,0.1874,northeast_monsoon,0,0,0,0.0,0,0.0,0.0737,LOW,0.1943,AVOID,nature,highland,2243,7,0.5,0.0843,0.06,0.0,0.0,0.05,Poor,Very High,41.7,,Sunrise pilgrimage|Night hike|Waterfalls nearby|Tea country views,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives|High humidity may feel uncomfortable midday",Not applicable,October is not ideal for Adams Peak. Consider visiting during a more favourable period.
Adams Peak,2022,11,November,12.4,452.4,19,86.0,3.0,0.1832,northeast_monsoon,0,0,1,0.3333,0,0.0,0.1,LOW,0.2258,AVOID,nature,highland,2243,7,0.5,0.0824,0.06,0.0,0.0333,0.05,Poor,Very High,42.4,,Sunrise pilgrimage|Night hike|Waterfalls nearby|Tea country views,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives|High humidity may feel uncomfortable midday",Not applicable,November is not ideal for Adams Peak. Consider visiting during a more favourable period.
Adams Peak,2022,12,December,10.9,294.1,16,86.6,4.3,0.3491,dry_season,1,1,2,0.6667,2,1.0,0.1148,LOW,0.6238,GOOD,nature,highland,2243,7,0.5,0.1571,0.2,0.15,0.0667,0.05,Poor,High,37.4,Pilgrimage Season Opens,Sunrise pilgrimage|Night hike|Waterfalls nearby|Tea country views,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives|High humidity may feel uncomfortable midday|Pilgrimage Season Opens brings vibrant atmosphere but larger crowds",Not applicable,December is a good time to visit Adams Peak with generally pleasant conditions.
Adams Peak,2023,1,January,10.9,134.9,15,78.8,4.7,0.499,dry_season,1,1,1,0.3333,2,1.0,0.212,LOW,0.6579,GOOD,nature,highland,2243,7,0.5,0.2246,0.2,0.15,0.0333,0.05,Fair,Moderate,43.7,Pilgrimage Season,Sunrise pilgrimage|Night hike|Waterfalls nearby|Tea country views,Warm layers for cool highland evenings,High humidity may feel uncomfortable midday|Pilgrimage Season brings vibrant atmosphere but larger crowds,Not applicable,January is a good time to visit Adams Peak with generally pleasant conditions.
Adams Peak,2023,2,February,11.5,79.8,12,77.0,5.5,0.5649,dry_season,1,1,1,0.3333,2,1.0,0.224,LOW,0.6875,GOOD,nature,highland,2243,7,0.5,0.2542,0.2,0.15,0.0333,0.05,Fair,Low,46.9,Pilgrimage Season,Sunrise pilgrimage|Night hike|Waterfalls nearby|Tea country views,Warm layers for cool highland evenings,High humidity may feel uncomfortable midday|Pilgrimage Season brings vibrant atmosphere but larger crowds,Not applicable,February is a good time to visit Adams Peak with generally pleasant conditions.
Adams Peak,2023,3,March,13.0,150.4,12,78.4,5.7,0.5063,dry_season,1,1,0,0.0,2,1.0,0.2167,LOW,0.6278,GOOD,nature,highland,2243,7,0.5,0.2278,0.2,0.15,0.0,0.05,Fair,Moderate,50.3,Pilgrimage Season,Sunrise pilgrimage|Night hike|Waterfalls nearby|Tea country views,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,Pilgrimage Season brings vibrant atmosphere but larger crowds,Not applicable,March is a good time to visit Adams Peak with generally pleasant conditions.
